Job ID,Technology,Experience Level
190,Google Cloud Platform,regular
190,AWS,regular
190,Azure,regular
191,AWS,advanced
191,PySpark,advanced
191,Python,advanced
191,Apache Spark,regular
191,GitLab,regular
191,CI/CD,regular
191,Terraform,regular
192,Polish,B2
192,English,B2
192,Oracle,advanced
192,PostgreSQL,advanced
193,English,C1
193,SQL,advanced
193,Python,regular
193,Scala,regular
193,AWS,regular
193,Azure,regular
193,Google Cloud Platform,regular
193,Apache Spark,regular
193,Airflow,regular
193,Kafka,regular
193,CI/CD,regular
194,AWS,advanced
194,CI/CD,advanced
194,Spark,advanced
194,Python,advanced
194,Git,regular
194,Databricks,regular
194,SQL,regular
195,English,C1
195,MS Excel,regular
195,VBA,regular
195,Atlassian,regular
195,ITIL,regular
195,alteryx,nice to have
195,Power BI,nice to have
195,Power Automate,nice to have
195,Power Query,nice to have
195,SQL,nice to have
195,React,nice to have
196,Bash,advanced
196,Databases,advanced
196,PL/SQL,advanced
196,Oracle DB,advanced
196,Oracle,advanced
196,SQL,regular
196,Linux OS,regular
196,Virtualization,junior
196,Python,nice to have
197,Microsoft Azure,advanced
197,AWS,advanced
197,Google Cloud Platform,advanced
197,Spark,advanced
197,Databricks,advanced
197,SQL,advanced
197,Terraform,nice to have
198,English,B2
198,Azure,regular
198,Databricks,regular
198,Python,regular
198,SQL,regular
198,PySpark,junior
199,English,B2
199,Relational Databases,junior
199,RDBMS,junior
199,SQL,junior
199,Python,junior
200,English,C1
200,Power BI,regular
200,BI,regular
200,Snowflake,regular
200,BigQuery,regular
200,DAX,regular
200,Data modeling,regular
201,SQL,master
201,Power BI,master
201,Google Data Studio,advanced
201,English,regular
201,Python,nice to have
202,English,C1
202,monitor vessel activity,regular
202,verify data quality,regular
202,review technical documentation,regular
203,Polish,C1
203,English,B2
203,Python,regular
203,Microsoft Power BI,regular
203,SQL,regular
203,Microsoft Azure,nice to have
203,ETL,nice to have
203,Oracle,nice to have
204,English,C1
204,Data,advanced
204,ETL,advanced
204,DATA MODELLING,advanced
204,Jira,advanced
204,MS Excel,advanced
204,SQL Server Data Tools,advanced
205,Oracle,advanced
205,SharePoint,advanced
205,Jira,advanced
205,Microsoft Planner,advanced
205,PowerApps,nice to have
205,Powerautomate,nice to have
205,Clickup,nice to have
205,Monday.com,nice to have
206,English,B2
206,Spark,advanced
206,Snowflake,advanced
206,Databricks,advanced
206,AWS,regular
207,English,B2
207,Apache,advanced
207,Java,advanced
207,SQL,advanced
207,Python,advanced
207,NoSQL,advanced
207,Data,advanced
207,Git,regular
207,ETL,regular
207,Databases,regular
208,Git,advanced
208,Airflow,advanced
208,PL/SQL,advanced
208,Oracle,advanced
208,OpenShift,advanced
208,Google Cloud Platform,advanced
208,SQL,advanced
208,Python,advanced
208,Docker,advanced
208,Data,advanced
209,English,C1
209,SQL,master
209,Data Vault,master
209,Python,master
209,DBT,advanced
209,AWS,nice to have
209,Snowflake,nice to have
210,Polish,C1
210,Hadoop,advanced
210,Apache Airflow,advanced
210,SQL,advanced
210,Python,advanced
210,Apache Spark,advanced
211,English,B2
211,Graph databases,advanced
211,MongoDB,advanced
211,JSON,advanced
211,Amazon Neptune,regular
211,Cypher,nice to have
211,Gremlin,nice to have
211,Apache Spark,nice to have
211,ETL,nice to have
212,English,B2
212,AWS,master
212,erlang,master
212,OPT,master
212,Apache Kafka,advanced
212,PostgreSQL,advanced
212,Elixir,regular
212,Python,regular
213,English,B2
213,Clickup,junior
213,Buble,junior
213,Bazy Danych,junior
213,No Code,junior
213,Low code,junior
213,AI,nice to have
214,Python,master
214,PySpark,master
214,SQL,master
214,Snowflake,advanced
214,Azure Data Factory,advanced
214,Databricks,regular
215,Polish,C2
215,English,B1
215,Git,regular
215,Airflow,regular
215,CI/CD,regular
215,ETL,regular
215,Spark,regular
215,Hadoop,regular
215,SQL,regular
215,Python,regular
215,Big Data,regular
216,Polish,C1
216,PLSQL (Oracle),regular
216,Informatica Power Center,regular
217,R,regular
217,REST API,regular
217,BigQuery,regular
217,Java,regular
217,SQL,regular
217,JavaScript,regular
217,Python,regular
217,Scala,regular
218,AWS,advanced
218,SQL,advanced
218,Python,advanced
219,Python,advanced
219,Azure,advanced
219,Databricks,advanced
220,English,B2
220,AWS,advanced
220,Azure,advanced
220,GCP,advanced
220,SQL,advanced
220,NoSQL,advanced
220,ETL,advanced
220,DevOps,advanced
220,CI/CD,advanced
221,Microsoft Azure Cloud,advanced
221,Data modeling,advanced
221,Databricks,advanced
221,Microsoft SQL,advanced
221,DWH,advanced
222,English,C1
222,BigQuery,regular
222,Cloud Storage,regular
222,Pub/Sub,regular
222,Dataflow,regular
222,Dataproc,regular
222,Apache Beam,regular
222,Cloud Composer,regular
223,PL/SQL,advanced
223,T-SQL,advanced
223,Cosmos DB,nice to have
223,Power BI,nice to have
223,CI/CD,nice to have
223,GitHub,nice to have
224,English,advanced
224,Bazy Danych,junior
224,SQL,junior
224,Oracle APEX,junior
225,English,B2
225,Pandas / NumPy / Scikit-learn,advanced
225,Python,advanced
225,Machine Learning,regular
225,Feature Engineering,regular
226,English,C1
226,Python,regular
226,Azure,regular
226,Databricks,regular
226,SQL,junior
226,Java,nice to have
226,C#,nice to have
226,Terraform,nice to have
226,Ansible,nice to have
226,Kafka,nice to have
226,Spark,nice to have
227,English,B2
227,Pandas,advanced
227,Python,advanced
227,SQL,advanced
227,ETL,advanced
227,CI/CD,advanced
227,Snowflake,advanced
228,Python,master
228,Snowflake,master
229,English,C1
229,AWS,advanced
229,Spark,advanced
229,SQL,advanced
229,Python,advanced
229,Data Integration,advanced
229,Hadoop,regular
229,Iceberg,nice to have
229,Hive,nice to have
229,Java,nice to have
229,Scala,nice to have
230,English,B2
230,Python,advanced
230,Snowflake,advanced
230,DBT,advanced
230,Azure,advanced
231,Analytical Thinking,advanced
231,ServiceNow,regular
231,SQL,regular
231,Data,regular
232,Snowflake,advanced
232,Oracle,advanced
232,SQL,advanced
232,UX/UI,advanced
232,Storytelling,advanced
232,IBCS,advanced
232,DAX,advanced
232,Power BI,advanced
233,SQL,regular
233,Analytics,regular
233,Git,regular
233,Spark,regular
233,Databricks,regular
233,Power BI,regular
234,English,B2
234,SQL,advanced
234,Python,advanced
234,ETL,advanced
234,BigQuery,advanced
234,GCP,advanced
234,Google Cloud Platform,advanced
234,Data Warehousing,advanced
234,Apache,nice to have
234,Gradle,nice to have
234,IntelliJ,nice to have
235,System Validation,master
235,ServiceNow,master
235,Front-End,master
235,Backend,master
235,Data Warehousing,master
235,ETL,master
235,Snowflake,master
235,Talend,master
235,Tableau,master
236,English,B2
236,SQL,advanced
236,Python,advanced
236,AWS,regular
236,Airflow,regular
236,BI Tools (Sigma/Tableau),regular
237,English,C1
237,PostgreSQL,advanced
237,High Availability,advanced
237,Linux,advanced
237,PL/SQL,regular
237,SQL,regular
237,CI/CD,nice to have
238,English,B2
238,Google Cloud Platform,regular
238,SQL,regular
238,ETL,regular
238,ELT,regular
238,PySpark,regular
238,Airflow,regular
238,CI/CD,regular
238,DWH,regular
239,English,B2
239,PL/SQL,advanced
239,Oracle,advanced
239,Azure,regular
240,SAP HANA,advanced
240,Data,nice to have
241,Airflow,advanced
241,GCP,advanced
241,Data,advanced
241,SQL,regular
241,NoSQL,regular
242,English,B2
242,Polish,C2
242,SQL,master
242,Big Data,master
242,Data Warehousing,master
242,BigQuery,advanced
242,PostgreSQL,advanced
242,Airflow,regular
242,DBT,regular
242,Machine Learning,regular
242,Snowflake,regular
243,English,B2
243,Databricks,advanced
243,Data Lake,regular
243,Azure Synapse,regular
243,Snowflake,nice to have
244,Databases,advanced
244,Oracle,advanced
244,SQL,advanced
244,MongoDB,advanced
245,ETL,advanced
245,Azure,advanced
245,Databricks,advanced
246,Polish,C1
246,English,C1
246,Data Lake,advanced
246,AWS,advanced
246,Data Lakehouse,advanced
246,CI/CD,advanced
246,Terraform,advanced
246,Databricks,advanced
246,Delta Lake,advanced
247,English,B2
247,Data Science,regular
247,Data,regular
247,LLM,regular
247,AI,regular
247,Machine Learning,regular
247,Python,regular
247,SQL,regular
247,Git,regular
248,English,B2
248,Java,advanced
248,Python,advanced
248,Scala,advanced
248,PySpark,advanced
248,Hive,advanced
249,English,C1
249,SQL,master
249,Python,regular
249,Data Warehousing,regular
249,Azure,regular
249,Synapse,regular
249,PySpark,junior
250,Data Scientist,master
250,Python,advanced
250,Azure,advanced
250,Energy,regular
250,PySpark,regular
251,English,C1
251,Machine Learning,advanced
251,Data modeling,advanced
251,Deep Learning,advanced
252,Polish,C2
252,English,B1
252,SQL,advanced
252,Python,regular
252,Big Data,regular
252,Data Quality,regular
252,PySpark,regular
252,ETL,regular
253,English,C1
253,TypeScript,advanced
253,API,advanced
253,Cypress,advanced
253,React,advanced
253,tailwind,regular
254,English,C1
254,Power BI,regular
254,SQL,regular
255,Microsoft Azure,advanced
255,DWH,advanced
255,datya modelinig,advanced
255,Data Engineering,advanced
256,Java,advanced
256,Spring Boot,advanced
256,CI/CD,advanced
256,GCP,advanced
256,streaming,advanced
256,Kafka,advanced
256,Apache  Beam,regular
256,Groovy,regular
257,English,B2
257,Databricks,advanced
257,Python,advanced
257,Cloud,regular
257,SQL,nice to have
258,English,B2
258,Informatica Powercenter,regular
258,Azure Databricks,regular
259,Polish,C1
259,English,B2
259,MS SQL Server,advanced
259,T-SQL,advanced
259,SSRS,advanced
259,SQL,advanced
259,SSAS tabular,advanced
259,Angielski,regular
259,SSIS,regular
259,Power BI,junior
259,Azure,junior
260,English,B2
260,zarządzanie hurtowniami danych,regular
260,SQL,regular
260,T-SQL,regular
260,PostgreSQL,regular
260,ERD,regular
260,Git,regular
260,Microsoft Azure,regular
260,Power BI,regular
260,Oracle,nice to have
260,Python,nice to have
261,Scala,advanced
261,Apache Spark,advanced
261,MS SQL,advanced
261,GitHub,regular
262,English,B2
262,SQL,advanced
262,Tableau Desktop,advanced
262,Tableau Server,advanced
263,PostgreSQL,advanced
263,Cosmos DB,advanced
263,MongoDB,advanced
263,Oracle,advanced
263,MS SQL Server,advanced
263,Data architecture,advanced
264,Polish,C2
264,English,C1
264,Machine Learning,advanced
264,Python,advanced
264,Azure,regular
265,Machine Learning,regular
265,NLP,regular
265,modelling,regular
265,data analytics,regular
265,Generative AI,regular
265,Data Science,regular
266,Polish,C1
266,Python,advanced
266,SQL,regular
266,GCP,regular
266,Azure,regular
267,Python,master
267,Microsoft Azure,advanced
267,Azure,advanced
267,Microsoft Azure Cloud,advanced
267,Databricks,advanced
267,Azure Services,advanced
267,Azure DevOps,advanced
267,Big Data,advanced
267,MS Azure,regular
268,English,C1
268,Microsoft Azure,master
268,SQL,regular
268,Python,regular
268,Business Intelligence,regular
269,English,B2
269,Data,advanced
269,OSS/BSS,advanced
269,SQL,advanced
269,Salesforce,nice to have
270,English,C1
270,DevOps,advanced
270,Git,advanced
270,(Py)spark,advanced
270,CI/CD,advanced
270,Data Warehousing,advanced
270,Power BI,advanced
270,BI,advanced
270,Fabric,advanced
270,Azure DevOps,advanced
270,Data Engineering,advanced
271,Data modeling,advanced
271,MDM concepts,nice to have
271,AWS,nice to have
271,GCP,nice to have
271,Azure,nice to have
272,ERP,regular
272,SAP,regular
272,Master Data Objects,regular
272,Vendor,regular
272,Material,regular
273,English,B2
273,MySQL,advanced
273,PostgreSQL,advanced
273,Oracle,advanced
273,Docker,nice to have
273,Kubernetes,nice to have
274,Polish,C2
274,English,B2
274,Jira,advanced
274,PL/SQL,advanced
274,SQL,advanced
274,DWH,advanced
274,Airflow,regular
274,PostgreSQL,regular
274,ETL,regular
274,Enterprise Architect,regular
275,Polish,C1
275,Python,regular
275,NumPy,junior
275,Machine Learning,junior
275,Pandas,junior
275,Apache Hadoop,nice to have
275,Apache Spark,nice to have
276,English,B2
276,Data modeling,advanced
276,ETL,advanced
276,Microsoft Azure,regular
276,Azure Databricks,regular
277,ETL/ELT,regular
277,Azure Data Factory,regular
277,ADLS,regular
277,SQL,regular
277,Python,regular
277,CI/CD,junior
277,Docker,nice to have
277,Kubernetes,nice to have
278,Polish,C1
278,GA4,advanced
278,Grafana,advanced
278,MS Excel,advanced
278,Looker Studio,advanced
278,Firebase,advanced
278,BigQuery,advanced
279,English,C1
279,SAP,nice to have
279,SAP CDC,nice to have
280,English,C1
280,Data Warehousing,advanced
280,Data Science,advanced
280,Communication,advanced
281,Polish,C1
281,MS SQL Server,regular
281,SQL,regular
281,SSIS,regular
281,TSQL,regular
281,MDM,regular
281,ETL,regular
282,English,B2
282,ETL,regular
282,Data modeling,regular
282,Jira,regular
282,MS SQL Server,regular
282,Microsoft Dynamics 365,nice to have
282,JavaScript,nice to have
282,TypeScript,nice to have
282,GraphQL,nice to have
282,Apollo,nice to have
282,SAP,nice to have
283,Software Development,advanced
283,Big Data,advanced
283,Databricks,advanced
283,SQL,advanced
283,Python,advanced
283,Spark,advanced
283,Azure,advanced
283,Data Warehousing,advanced
283,PySpark,advanced
284,English,C1
284,AWS,master
284,Azure,master
284,Terraform,master
284,Apache Spark,master
284,CI/CD,master
285,English,B2
285,Large Language Models,regular
285,Azure,regular
285,Python,regular
285,Generative AI,regular
286,Data,advanced
286,Databases,advanced
286,SQL,advanced
286,Linux,regular
286,Windows,regular
287,English,B2
287,Snowflake,advanced
287,SQL,advanced
287,Cloud,regular
287,AI,regular
287,ML,regular
288,Kotlin,advanced
288,Spring,advanced
288,Apache Beam,regular
288,BigQuery,regular
288,MongoDB,regular
288,Apache Spark,regular
288,AI,nice to have
288,Prompt Engineering,nice to have
289,Polish,C2
289,English,B1
289,SQL,regular
289,ETL tools,regular
289,Git,regular
289,PL/SQL,regular
289,CI/CD,junior
289,JSON,junior
289,Linux,junior
289,Python,junior
290,English,C1
290,Python,regular
290,SQL,regular
290,Apache Spark,regular
290,Apache Hadoop,regular
290,ETL,regular
290,Cloud,regular
290,AWS,nice to have
290,PowerBi,nice to have
290,Tableau,nice to have
291,English,B2
291,SQL,advanced
291,Azure Cloud,regular
291,ETL,regular
291,Azure Data Factory,regular
291,T-SQL,nice to have
291,CosmosDB,nice to have
291,Power BI,nice to have
291,CI/CD,nice to have
291,GitHub,nice to have
292,C#,advanced
292,Python,advanced
292,Java,advanced
292,Cloud,advanced
293,English,C1
293,SAP,advanced
293,Data,advanced
293,Big Data,advanced
293,Nvidia Omniverse,regular
293,Databricks,regular
294,SQL Server,advanced
294,MySQL,advanced
294,Database design,advanced
294,Oracle,advanced
294,Database administrator,advanced
294,AWS,nice to have
294,ETL,nice to have
294,Azure,nice to have
295,English,C1
295,Computer Vision,advanced
295,PyTorch,advanced
295,Medical image analysis,advanced
295,GenAI,regular
295,CNNs,regular
295,X-ray,regular
295,transformers,regular
295,MRI,regular
296,Excel,regular
296,Databricks,regular
296,Python,regular
296,Apache Spark,regular
296,Git,junior
296,Azure/AWS,nice to have
297,English,B2
297,Snowflake,master
297,ETL tools,advanced
297,SQL,advanced
297,Python,advanced
297,ETL,advanced
297,AWS,regular
297,Azure,regular
298,SQL,advanced
298,Python,advanced
298,ETL,advanced
298,PostgreSQL,advanced
298,MySQL,advanced
298,MongoDB,advanced
298,Oracle,advanced
298,Enterprise Architect,advanced
298,MS Project,advanced
298,Jira,advanced
299,Polish,C2
299,English,B2
299,Power BI,regular
299,Azure Databricks,regular
299,SQL Server,regular
299,Azure Synapse,regular
299,Azure Data Factory,regular
299,Azure Analysis Services,regular
300,English,advanced
300,SQL,advanced
300,Python,advanced
301,R,advanced
301,Python,advanced
301,Gurobi,advanced
301,MathProg,advanced
301,SQL,nice to have
301,CI/CD,nice to have
302,English,B2
302,Google Cloud Platform,advanced
302,ETL,advanced
302,Data Warehousing,advanced
302,GCP,advanced
302,BigQuery,advanced
302,SQL,advanced
302,Python,advanced
302,Apache,nice to have
302,IntelliJ,nice to have
302,Gradle,nice to have
303,English,B2
303,Analytical Thinking,advanced
303,SQL,regular
303,PostgreSQL,regular
303,ERD,regular
303,Data,regular
303,Power BI,regular
304,Polish,B2
304,English,C1
304,Full-stack BI Development,regular
304,Power BI,regular
304,Snowflake,regular
304,Agile,regular
304,Business Analysis,junior
304,Managed Services,junior
304,Matillion,nice to have
304,Oracle,nice to have
304,SSIS,nice to have
305,English,B2
305,Python,advanced
305,Elasticsearch,advanced
305,fastapi,advanced
305,GenAI,advanced
305,rag,advanced
305,Ansible,regular
305,Jenkins,regular
305,GitLab,regular
306,English,A1
306,CUDA,master
306,C,master
306,LLM,advanced
306,PyTorch,advanced
306,TensorFlow,advanced
306,cryptocurrency,advanced
306,mining,regular
306,inference llm optimising,regular
306,CPU,regular
306,GPU,regular
307,English,B2
307,T-SQL,advanced
307,Performance,advanced
307,MS SQL,advanced
307,OLTP,advanced
308,Tableau,advanced
308,Analytics,advanced
308,Data,regular
309,MS SQL Server,regular
309,R,regular
309,Power BI,regular
309,MS Excel,regular
309,Business Analysis,regular
309,ERP,regular
309,SQL,regular
310,English,C1
310,Salesforce,advanced
310,Field Service,advanced
310,Salesforce Service Cloud,advanced
310,Salesforce Marketing Cloud,nice to have
310,SAP,nice to have
310,ERP,nice to have
311,Data,advanced
311,SAS,advanced
311,Python,advanced
311,PySpark,advanced
311,SQL,advanced
311,Hadoop Big Data,advanced
311,Jira,regular
311,Confluence,regular
311,Monday.com,regular
312,English,C1
312,Data Vault,advanced
312,ETL,advanced
312,DBT,advanced
312,Data modeling,advanced
312,Data Engineering,advanced
313,English,B2
313,Data,advanced
313,AI,advanced
313,Python,advanced
313,AWS,advanced
313,Big Data,advanced
313,Apache Kafka,advanced
313,Terraform,advanced
314,English,C1
314,Polish,C2
314,Automation Tools,advanced
314,Salesforce,advanced
314,Business Analysis,advanced
314,Integrating systems,advanced
314,process automation,advanced
314,Google Sheets,advanced
314,Google Workspace,regular
314,Apex,nice to have
315,Polish,C1
315,English,B2
315,SQL,advanced
315,Power BI,nice to have
315,Cognos,nice to have
315,Teradata,nice to have
316,English,C1
316,AWS,advanced
316,CI/CD,advanced
316,T-SQL,advanced
316,Azure,advanced
316,GCP,advanced
316,MS SQL,advanced
316,SQL,advanced
317,English,B2
317,ETL,regular
317,Agile,regular
317,SQL,regular
317,Python,regular
317,Dataiku,nice to have
318,English,B2
318,Tableau,master
318,SQL,master
318,Python,master
318,Reporting,advanced
318,Power BI,junior
319,SQL Server,regular
319,Databases,regular
319,MySQL,regular
319,Oracle,regular
319,ETL,nice to have
320,ETL,advanced
320,Oracle,advanced
320,WebLogic,regular
320,JDeveloper,regular
321,Entity Data,advanced
321,MS Excel,advanced
321,Analytical Thinking,advanced
321,Confluence,regular
321,SQL,junior
321,ETL,nice to have
322,English,B2
322,SQL,advanced
322,Power BI,regular
322,Tableau,regular
322,Python,junior
323,English,B1
323,Polish,C2
323,PL/SQL,regular
323,SQL,regular
323,Microsoft Office Excel,regular
323,Controlling,regular
323,VBA,nice to have
323,Bankowość,nice to have
323,rachunkowość,nice to have
323,Microsoft Power BI,nice to have
323,leasing,nice to have
324,English,B2
324,AWS/GCP,master
324,Airflow,master
324,Snowflake,master
325,English,C1
325,Azure,advanced
325,Databricks,advanced
325,Azure Services,advanced
326,Polish,C2
326,Oracle BI,regular
326,Oracle,regular
326,SAS,regular
326,CI/CD,regular
326,Git,regular
326,Bamboo,regular
326,Jira,regular
326,Azure,regular
327,English,C1
327,PostgreSQL,advanced
327,GreenPlum,advanced
328,English,B2
328,REST API,advanced
328,SQL,advanced
328,Snowflake,regular
328,JavaScript,regular
328,Python,regular
329,Google Kubernetes Engine,regular
329,GitOPS,regular
329,ArgoCD,regular
329,Terraform,regular
329,GCP,regular
329,CI/CD,regular
329,OpenShift,regular
329,Linux,regular
329,redhat,regular
329,Linux (Debian),regular
330,English,C1
330,Snowflake,advanced
330,DBT,advanced
330,Data Engineering,advanced
330,Data modeling,advanced
331,English,B2
331,Python,advanced
331,SQL & Database Skill,regular
331,Apache Airflow,regular
332,English,B2
332,Oracle DB,master
332,Unix,advanced
332,Linux,advanced
332,SQL,advanced
332,Ansible,regular
332,Terraform,regular
333,English,C1
333,Polish,C1
333,Looker,regular
333,FinTech,regular
333,Snowflake,regular
333,SQL,regular
333,Python,regular
333,Treasury,junior
333,n8n,nice to have
333,UiPath,nice to have
333,Payments,nice to have
333,SAP S/4HANA,nice to have
334,SQL,advanced
334,Python,advanced
334,Power BI,advanced
335,English,B2
335,Azure Databricks,regular
335,Spark,regular
335,PySpark,regular
335,Delta Lake,regular
335,Data modeling,regular
335,Azure Data Factory,regular
335,Python,regular
335,SQL,regular
336,Databricks,master
336,Python,master
336,SQL,advanced
336,Azure,advanced
336,AWS,advanced
336,DevOps,regular
336,CI/CD,regular
337,English,C1
337,SQL,advanced
337,Python,advanced
337,Tableau,advanced
338,Azure SQL,regular
339,AWS,regular
339,PySpark,regular
339,Power BI,regular
339,Azure,regular
339,Google Cloud,regular
339,SQL,regular
339,Python,regular
339,data analysys,regular
339,Business Intelligence,regular
339,Big Data,regular
340,PySpark,advanced
340,Databricks,advanced
340,Azure,advanced
341,GCP,advanced
341,Python,advanced
342,MS Access,advanced
342,MS Office,advanced
342,VBA,regular
342,SQL,regular
342,MS SQL Server,nice to have
343,English,B2
343,Python,advanced
343,DBT,regular
343,Databricks,regular
343,AWS,regular
343,SQL,regular
343,Agile,regular
343,Spark,nice to have
344,English,B2
344,Power Platform,advanced
344,Copilot,regular
344,Power BI,regular
344,Azure,regular
344,Power Apps,regular
344,Power Automate,regular
344,TypeScript,regular
344,JavaScript,regular
344,Azure DevOps,nice to have
345,Polish,C1
345,English,C1
345,Fluent English,master
345,Implementation specialist,advanced
345,Relational Databases,advanced
345,SQL,advanced
346,DBT,regular
346,Talend,regular
346,Airflow,regular
346,SQL,regular
346,Snowflake,regular
347,English,C1
347,Data Science,advanced
347,Python,advanced
347,Machine Learning,regular
347,Cloud,regular
347,Statistics,regular
347,Analytics,regular
347,GCP,nice to have
347,Azure,nice to have
347,Scala,nice to have
348,SAS,regular
348,Python,regular
348,PySpark,regular
348,SQL,regular
348,Hadoop,regular
348,Jira,regular
348,Confluence,regular
348,prophecy,nice to have
349,Polish,C2
349,English,B2
349,SQL,advanced
349,Microsoft Azure,regular
349,ETL,regular
349,Databricks,regular
349,Azure Services,regular
349,Python,regular
350,Analytical Thinking,advanced
350,Analytics,advanced
350,Python,regular
350,R,regular
350,SQL,regular
351,English,B2
351,GXP,advanced
351,EQMS,advanced
351,LIMS,advanced
352,Data Vault,advanced
352,Kimball,advanced
352,Snowflake,advanced
352,Data Lake,advanced
352,DWH,advanced
352,Microsoft Azure,nice to have
352,AWS,nice to have
352,Microsoft Power BI,nice to have
353,Polish,C1
353,English,B2
353,Oracle DB,advanced
353,Linux,advanced
353,Architecture,regular
354,Databases,regular
354,SQL,regular
354,reading code,regular
354,API,junior
354,Google Analytics,junior
355,SQL,advanced
355,Data Visualization,advanced
355,Tableau,advanced
355,Analytical Thinking,advanced
355,A/B testing,regular
355,Python,nice to have
356,English,B2
356,Snowflake,advanced
356,Databricks,advanced
357,English,C1
357,AWS,advanced
357,GenAI,regular
357,Architecture,regular
357,integration,regular
357,AI,regular
357,Big Data,regular
358,English,B2
358,Data Engineering,master
358,Data Mapping,advanced
358,Data modeling,advanced
358,Cloud,advanced
358,ETL,regular
359,English,B2
359,Machine Learning,regular
359,Data analysis,regular
359,Python,regular
359,SQL,regular
359,Data Visualization,regular
360,Polish,C1
360,English,C1
360,Bash,regular
360,ETL/ELT,regular
360,Azure Data Factory,regular
360,Databricks,regular
360,SQL,regular
360,Python,regular
361,Bash,regular
361,Databases,regular
361,PL/SQL,regular
361,Oracle DB,regular
361,SQL,regular
361,Oracle,regular
361,Linux OS,regular
361,Virtualization,nice to have
361,Python,nice to have
362,English,B2
362,dbt core,regular
362,dbt Cloud,regular
362,SQL,regular
362,Airflow,regular
362,DevOps,junior
362,CI/CD,junior
362,Snowflake,nice to have
362,BigQuery,nice to have
362,Databricks,nice to have
362,Redshift,nice to have
363,Python,regular
363,R,regular
363,SQL,regular
364,Azure,advanced
364,Databricks,advanced
364,SQL,advanced
364,Python,advanced
364,Big Data,advanced
364,Airflow,regular
364,DBT,nice to have
364,Power BI,nice to have
364,Dagster,nice to have
364,Apache Spark,nice to have
365,Polish,C1
365,English,B2
365,AWS,regular
365,Azure,regular
365,Linux,regular
365,PL/SQL,regular
365,Kubernetes,regular
365,Python,regular
365,MS SQL,nice to have
365,SAS,nice to have
366,Polish,C2
366,SQL,advanced
366,Airflow,regular
366,ETL,regular
366,Spark,regular
366,Hadoop,regular
366,Apache Airflow,regular
366,Python,regular
366,Apache Spark,regular
366,Docker,nice to have
366,Kubernetes,nice to have
367,English,B2
367,ETL,regular
367,CI/CD,regular
367,Databricks,regular
367,Power BI,nice to have
368,English,B2
368,SQL,regular
368,Python,regular
368,Power BI,regular
368,Azure,regular
369,Polish,B2
369,English,C1
369,ETL tools,regular
369,PySpark,regular
369,Hadoop,regular
369,SQL,regular
369,Python,regular
369,Big Data,regular
369,NoSQL,regular
369,Flink,junior
370,SQL Server,advanced
370,DBA,advanced
370,MySQL,advanced
370,Database design,advanced
370,Oracle,advanced
370,AWS,nice to have
370,BI,nice to have
370,Azure,nice to have
371,Power BI,advanced
371,DAX,advanced
371,Power Query,advanced
371,Data modeling,advanced
371,SQL,advanced
372,English,B2
372,Google Cloud Platform,advanced
372,BigQuery,regular
372,Python,regular
372,SQL,regular
372,Airflow,regular
372,DBT,regular
372,dataform,regular
372,Power BI,nice to have
372,Tableau,nice to have
372,Azure,nice to have
373,Polish,B2
373,English,B2
373,Snowflake,advanced
373,SQL,advanced
373,ETL,regular
374,English,B2
374,Data Warehousing,advanced
374,Amazon AWS,advanced
374,SQL,advanced
374,Python,advanced
375,Polish,B2
375,English,B2
375,SQL,regular
375,Python,regular
375,Data Science,regular
376,ETL,advanced
376,Java,advanced
376,Python,advanced
376,Spark,regular
376,SQL,regular
377,English,B2
377,Polish,B2
377,Python,regular
378,Polish,B2
378,English,B2
378,SQL,advanced
378,Palantir Foudry,regular
378,Snowflake,regular
378,Python,regular
378,PySpark,regular
379,Machine Learning,advanced
379,Azure,advanced
379,Databricks,advanced
380,German,B2
380,German,advanced
381,Databases,regular
381,Oracle,regular
381,MS SQL Server,regular
381,MySQL,regular
381,Project Management,regular
381,Team Management,regular
382,English,B2
382,QlikSense,advanced
382,Qlik Server,regular
383,English,C2
383,Data Science,master
383,Machine Learning,advanced
383,GenAI,advanced
383,Azure,advanced
384,Polish,C2
384,English,C1
384,ETL,advanced
384,BI,advanced
384,SQL,advanced
384,T-SQL,regular
384,Teradata,regular
384,AWS/Azure/GCP/SnowFlake,regular
384,MySQL,regular
384,MS SQL,regular
384,Oracle,regular
385,ETL,advanced
385,Data,advanced
385,Big Query,advanced
385,GCP,advanced
385,SQL,advanced
385,Airflow,regular
385,Cloud,regular
386,Azure,advanced
386,ETL,regular
386,Power BI,regular
386,Databricks,regular
386,Microsoft Fabric,regular
386,Power Platform,regular
387,English,C1
387,Polish,C1
387,AWS,advanced
387,Unix,advanced
387,ETL,advanced
387,Docker,advanced
387,Snowflake,advanced
387,SQL,advanced
387,Data Vault,advanced
387,Python,advanced
388,English,C1
388,GenAI,advanced
388,LLM,advanced
388,Python,advanced
389,Software Development,master
389,Data,advanced
389,Big Data,advanced
389,Java,regular
389,Python,regular
390,English,B2
390,MS Excel,advanced
391,English,C1
391,CRM,advanced
391,Power BI,advanced
391,AI,advanced
391,Data analysis,advanced
391,Salesforce,advanced
391,Apollo,advanced
391,SQL,advanced
391,Clay,advanced
391,Zapier,regular
392,English,C1
392,Amazon AWS,advanced
392,Airflow,regular
392,PowerBi,regular
392,Python,regular
393,W3C,advanced
393,Analytical Thinking,advanced
393,Semantic Web,regular
