Job ID,Technology,Experience Level
53,Project Management,advanced
53,Python,advanced
53,Generative AI,advanced
53,Data Science,advanced
53,Big Data,advanced
54,English,B2
54,Data,advanced
54,SQL,advanced
54,Azure,advanced
54,ETL,regular
54,CI/CD,regular
55,Microsoft Azure Cloud,advanced
55,Data modeling,advanced
55,Databricks,advanced
55,Microsoft SQL,advanced
55,DWH,advanced
56,English,B2
56,Oracle DB,master
56,Unix,advanced
56,Linux,advanced
56,SQL,advanced
56,Ansible,regular
56,Terraform,regular
57,English,B2
57,Azure Databricks,advanced
57,DATA MODELLING,advanced
57,ETL Pipelines,advanced
58,English,C1
58,VBA,master
58,SQL,master
58,T-SQL,advanced
58,SQL Server,advanced
58,Databases,advanced
58,Data modeling,advanced
58,Data Integration,advanced
59,Software Development,advanced
59,Big Data,advanced
59,Databricks,advanced
59,SQL,advanced
59,Python,advanced
59,Spark,advanced
59,Azure,advanced
59,Data Warehousing,advanced
59,PySpark,advanced
60,English,C1
60,Informatica,master
61,English,B2
61,Spark,advanced
61,Hive,regular
61,HDFS,regular
61,Python,regular
61,Scala,regular
61,Kafka,nice to have
62,English,C1
62,Azure,advanced
62,Databricks,advanced
62,SQL,advanced
62,Azure DevOps,advanced
62,Python,advanced
62,Fabric,nice to have
63,English,B2
63,Snowflake,advanced
63,Databricks,advanced
64,English,B2
64,Data Engineering,advanced
64,Apache Airflow or Hadoop,regular
64,Tableau or Looker,regular
64,Google Cloud Platform (GCP),regular
64,Data modeling,regular
65,MySQL,regular
65,MongoDB,regular
65,Java,regular
65,SQL,regular
65,Oracle,regular
65,Python,regular
65,NoSQL,regular
66,English,C1
66,Snowflake,advanced
66,DBT,advanced
66,Data Engineering,advanced
66,Data modeling,advanced
67,GCP,advanced
67,Python,advanced
68,Data,advanced
68,SAS,advanced
68,Python,advanced
68,PySpark,advanced
68,SQL,advanced
68,Hadoop Big Data,advanced
68,Jira,regular
68,Confluence,regular
68,Monday.com,regular
69,English,C1
69,Python,regular
69,Azure,regular
69,Databricks,regular
69,SQL,junior
69,Java,nice to have
69,C#,nice to have
69,Terraform,nice to have
69,Ansible,nice to have
69,Kafka,nice to have
69,Spark,nice to have
70,English,B2
70,AWS,advanced
70,Terraform,advanced
70,SQL,advanced
70,DBT,regular
70,Python,regular
70,Airflow,junior
70,CI/CD,junior
71,English,B2
71,Azure,advanced
71,Synapse Analytics,advanced
71,Databricks,advanced
71,SQL,advanced
71,Python,advanced
71,Microsoft Fabric,nice to have
72,English,B2
72,CI/CD,advanced
72,SQL and NoSQL databases,advanced
72,Python,advanced
72,Data Engineering,advanced
72,DevOps,regular
72,Google Cloud,regular
72,Data Warehouse,regular
72,Tech Lead,regular
73,English,B2
73,Cloud,advanced
73,AI,advanced
73,Cybersecurity,advanced
73,GitHub,regular
73,Jira,regular
73,Google Workspace,regular
73,Rodo,nice to have
74,Polish,C1
74,English,B2
74,NLP,regular
74,Python,regular
74,Kubernetes,regular
74,AI/ML,regular
74,Databricks,junior
74,k8,nice to have
75,English,B2
75,Informatica Powercenter,regular
75,Azure Databricks,regular
76,English,B2
76,Italian,C1
76,Data,advanced
76,GCP,advanced
76,SQL,advanced
76,BigQuery,advanced
76,Cloudera,regular
76,Hadoop,regular
76,Apache Airflow,regular
76,Git,regular
76,Programming,junior
76,CI/CD,nice to have
77,Machine Learning,regular
77,NLP,regular
77,modelling,regular
77,data analytics,regular
77,Generative AI,regular
77,Data Science,regular
78,Machine Learning,advanced
78,LLM,advanced
78,Sagemaker,advanced
78,Kubernetes,advanced
78,Amazon AWS,advanced
78,Python,advanced
79,English,B2
79,Python,advanced
79,SQL & Database Skill,regular
79,Apache Airflow,regular
80,English,B2
80,Polish,C2
80,Power BI,regular
80,SQL,regular
80,Python,regular
81,English,C1
81,Data Warehousing,advanced
81,Communication,advanced
81,Data Science,advanced
82,ETL,advanced
82,Analytical Thinking,advanced
82,Big Data,advanced
82,AWS,regular
82,MS Excel,regular
82,SQL,regular
82,Python,regular
82,Data Warehousing,junior
82,Business Intelligence,junior
83,English,C1
83,Azure Databricks,advanced
83,Terraform,advanced
83,Azure Cloud,advanced
84,English,B2
84,Snowflake,advanced
84,AWS,advanced
84,DBT,advanced
84,Terraform,advanced
85,English,B2
85,Apache,advanced
85,Java,advanced
85,SQL,advanced
85,Python,advanced
85,NoSQL,advanced
85,Data,advanced
85,Git,regular
85,ETL,regular
85,Databases,regular
86,Polish,C2
86,PL/SQL,master
86,Oracle,advanced
86,Git,regular
86,XML,regular
86,Scrum,regular
86,JSON,regular
86,Jira,regular
86,utPLSQL,nice to have
86,Python,nice to have
87,Software Development,master
87,PostgreSQL,advanced
87,CI/CD,advanced
87,ETL,advanced
87,DDD,advanced
87,API,advanced
87,Oracle,advanced
87,Python,advanced
88,R,regular
88,Git,regular
88,Python,regular
88,Data Science,regular
88,SQL,nice to have
88,CI/CD,nice to have
89,Data Lake,advanced
89,Azure,advanced
89,Azure Data Factory,advanced
89,ETRM,advanced
89,•	Databricks,regular
90,English,B2
90,dbt core,regular
90,dbt Cloud,regular
90,SQL,regular
90,Airflow,regular
90,DevOps,junior
90,CI/CD,junior
90,Snowflake,nice to have
90,BigQuery,nice to have
90,Databricks,nice to have
90,Redshift,nice to have
91,Polish,B2
91,English,C1
91,NumPy,regular
91,Spark,regular
91,Pandas,regular
91,SQL,regular
91,Python,regular
92,Cloud,advanced
92,Python,advanced
92,Big Data,advanced
92,Snowflake,regular
92,Databricks,regular
92,Scala,regular
92,Apache Spark,regular
92,Airflow,junior
92,Docker,junior
92,Kafka,junior
93,Power BI,advanced
93,Python,advanced
93,SQL,advanced
93,BigQuery,regular
93,AWS,regular
93,Data Warehousing,regular
94,English,B2
94,Data,advanced
94,Microsoft Azure,advanced
94,Data Intelligence,advanced
94,SQL,advanced
94,ETL,regular
95,Machine Learning,advanced
95,English,advanced
95,SQL,advanced
95,Python,advanced
95,Probability and Statistics,advanced
95,C++,nice to have
95,JavaScript,nice to have
95,Scala,nice to have
96,English,B2
96,Power Platform,advanced
96,Copilot,regular
96,Power BI,regular
96,Azure,regular
96,Power Apps,regular
96,Power Automate,regular
96,TypeScript,regular
96,JavaScript,regular
96,Azure DevOps,nice to have
97,English,C1
97,SAP,advanced
97,Data,advanced
97,Big Data,advanced
97,Nvidia Omniverse,regular
97,Databricks,regular
98,English,B2
98,Ukrainian,C1
98,JSON,regular
98,XML,regular
98,Postman,regular
98,SQL,regular
98,GitLab,regular
98,CI/CD,regular
98,Jira,regular
98,Confluence,regular
98,Kibana,regular
99,Cloudera,advanced
99,Big Data,advanced
99,Linux,advanced
99,Hadoop,regular
99,Jenkins,regular
99,Ansible,regular
99,s3,nice to have
100,English,B2
100,Large Language Models,regular
100,Azure,regular
100,Python,regular
100,Generative AI,regular
101,Power Automate Desktop,nice to have
101,Power Platform,nice to have
101,Power Automate,nice to have
102,Polish,C1
102,PL/SQL,advanced
102,Oracle,regular
102,Oracle DB,regular
102,SOA,regular
102,SOAP,regular
102,XQUERY,regular
102,XSLT,regular
102,Data Integration,regular
102,SQL,junior
103,English,B2
103,T-SQL,advanced
103,Performance,advanced
103,MS SQL,advanced
103,OLTP,advanced
104,English,C1
104,Turkish,C1
104,Azure,regular
104,OR,regular
105,English,B2
105,Google Cloud Platform,master
105,BigQuery,master
105,SQL,master
105,Python,advanced
106,English,advanced
106,ETL,regular
106,Hadoop,regular
106,SQL,regular
106,Python,regular
106,Cloud,nice to have
107,Polish,C1
107,GCP,regular
107,Cloud FinOps,regular
107,Ansible,regular
107,Terraform,regular
108,Data,advanced
108,Analytical Thinking,advanced
108,Python,regular
108,Linux,regular
108,Cloud,regular
109,Polish,C2
109,English,C1
109,Project Management,advanced
109,English,advanced
109,BI,regular
109,DWH,regular
110,Analytical Thinking,advanced
110,Data,regular
110,SQL,regular
110,Python,regular
111,English,C1
111,Machine Learning,regular
111,LLMs,regular
111,PyTorch,regular
111,Spark,regular
111,Docker,regular
111,TensorFlow,regular
111,Kubernetes,regular
111,Kafka,regular
111,Deep Learning,regular
111,Python,regular
112,English,B2
112,Google Cloud Platform,advanced
112,BigQuery,advanced
112,SQL,advanced
112,Python,regular
113,English,B2
113,Python,advanced
113,Azure,regular
113,Optimization methodologies,regular
113,SQL,junior
114,Polish,C1
114,English,C1
114,SQL,advanced
114,Python,advanced
114,PyTorch,regular
114,TensorFlow,regular
115,Power BI,regular
115,SQL,regular
115,ETL tools,regular
115,DAX,nice to have
115,Power Query,nice to have
116,Polish,B2
116,English,B2
116,SAS,regular
116,Oracle DB,regular
116,Oracle SQL,regular
116,Azure,regular
116,Apache Kafka,regular
116,REST API,regular
116,DWH,regular
117,English,C1
117,Python,regular
117,Unix,regular
117,Linux,regular
117,Microsoft Azure Cloud,regular
117,RESTful API,regular
117,Git,regular
117,GitHub,regular
117,Ansible,regular
117,Jenkins,regular
117,SDLC,regular
118,English,C1
118,Data Science,regular
118,Python,regular
118,Algorithms,regular
118,SQL,regular
118,Databricks,nice to have
118,BigQuery,nice to have
118,Power BI,nice to have
118,Tableau,nice to have
118,GitHub,nice to have
118,DevOps,nice to have
119,Polish,C1
119,English,C1
119,AWS,advanced
119,Python,advanced
119,RabbitMQ,regular
119,InfluxDB,regular
119,Golang,nice to have
119,Rust,nice to have
120,T-SQL,advanced
120,Power BI,advanced
120,MS SQL,advanced
121,R,advanced
121,Python,advanced
121,SQL,advanced
121,SAS,advanced
122,Polish,C1
122,English,B2
122,MS SQL,regular
122,T-SQL,regular
122,SQL,regular
122,.Net,regular
122,Git,regular
122,SQL Source Control,regular
122,SQL Prompt,regular
123,SQL,advanced
123,Informatica Powercenter,regular
123,Oracle,regular
123,PL/SQL,regular
124,Polish,C2
124,English,B2
124,Azure Databricks,regular
124,Azure Data Factory,regular
124,Azure Analysis Services,regular
124,Azure Synapse,regular
124,SQL Server,regular
124,Power BI,regular
125,Polish,C1
125,English,C1
125,Spark,advanced
125,Azure,advanced
125,Databricks,advanced
125,Kubernetes,regular
125,Kafka,regular
125,SQL,regular
125,Python,regular
126,Azure,advanced
126,Databricks,advanced
126,SQL,advanced
126,Python,advanced
126,Big Data,advanced
126,Airflow,regular
126,Apache Spark,regular
126,Apache Kafka,nice to have
126,DBT,nice to have
127,English,B2
127,Python,regular
127,SQL,regular
127,ETL,regular
127,AWS,regular
128,Polish,C1
128,Power BI,regular
128,SQL,regular
128,DAX,regular
128,M Query,regular
128,Data modeling,regular
128,Tableau,nice to have
128,Azure,nice to have
128,R,nice to have
128,ETL,nice to have
128,API,nice to have
129,English,advanced
129,SQL,advanced
129,Python,advanced
130,English,C1
130,NumPy,advanced
130,Pandas,advanced
130,Python,advanced
130,Data Science,advanced
131,PySpark,advanced
131,Azure,advanced
131,Databricks,advanced
131,Python,advanced
131,Azure DevOps,regular
131,DBT,nice to have
131,DLT,nice to have
131,Docker,nice to have
131,Data Vault,nice to have
132,Tableau,advanced
132,Tibco,regular
132,SQL,regular
132,ETL,regular
132,DWH,regular
132,SAP BusinessObjects,regular
133,Polish,C1
133,English,B2
133,MS SQL Server,advanced
133,T-SQL,advanced
133,SSRS,advanced
133,SQL,advanced
133,SSAS tabular,advanced
133,Angielski,regular
133,SSIS,regular
133,Power BI,junior
133,Azure,junior
134,English,advanced
134,Bazy Danych,junior
134,SQL,junior
134,Oracle APEX,junior
135,English,B2
135,SQL,regular
135,Python,regular
135,Palantir Foundry,regular
135,Palantir,regular
135,Data modeling,regular
135,AWS,regular
135,Google Cloud Platform,regular
135,Azure,regular
135,CI/CD,nice to have
135,Git,nice to have
136,Polish,C1
136,English,C1
136,Big Data,advanced
136,AI,advanced
136,Python,regular
136,Java,regular
136,Databases,regular
136,Hadoop,regular
136,Spark,regular
136,Kafka,regular
136,Cloud,regular
137,QlikSense,regular
137,CI/CD,regular
137,SQL,regular
137,Big Data,regular
137,Hive,regular
137,Agile,regular
138,English,B2
138,Databricks,advanced
138,Python,advanced
138,Azure,advanced
138,AWS,advanced
138,PySpark,advanced
138,ETL,advanced
139,English,C1
139,ETL,advanced
139,Python,regular
139,SQL,regular
139,Airflow,regular
139,OLAP,regular
140,English,C1
140,Polish,C1
140,Looker,regular
140,FinTech,regular
140,Snowflake,regular
140,SQL,regular
140,Python,regular
140,Treasury,junior
140,n8n,nice to have
140,UiPath,nice to have
140,Payments,nice to have
140,SAP S/4HANA,nice to have
141,English,B2
141,Adobe Analytics,regular
141,Google Analytics,regular
141,Google Cloud Platform,junior
141,SQL,junior
141,Python,junior
142,Polish,C1
142,PLSQL (Oracle),regular
142,Informatica Power Center,regular
143,Polish,C2
143,English,C1
143,PySpark,master
143,Blockchain,master
143,Azure Databricks,master
143,Delta Lake,master
143,Apache Spark,master
144,English,C1
144,Software Development,advanced
144,Python,advanced
144,Big Data,advanced
144,PySpark,regular
144,Azure,regular
144,Amazon AWS,regular
145,English,C1
145,Power BI,advanced
145,SQL,advanced
145,Snowflake,nice to have
145,Python,nice to have
146,Spark,advanced
146,Azure Data Factory,advanced
146,Azure Data Lake,advanced
146,ARM,regular
146,CI/CD,regular
146,Terraform,regular
146,Databricks,regular
146,SQL,regular
146,Python,regular
147,English,C1
147,Large Language Models,advanced
147,Azure,advanced
147,Python,advanced
147,Generative AI,advanced
148,English,B2
148,Data analysis,advanced
148,Python,regular
148,R,regular
148,SQL,regular
148,Jupyter Notebook,regular
148,Data modeling,regular
148,PowerBi,regular
148,scikit-learn,junior
148,PyTorch,junior
149,Polish,C2
149,SQL,advanced
149,T-SQL,regular
149,PL/SQL,regular
149,ETL,regular
149,ETL tools,regular
149,Data Integration,regular
150,ETL,advanced
150,Data,advanced
150,Big Query,advanced
150,GCP,advanced
150,SQL,advanced
150,Airflow,regular
150,Cloud,regular
151,English,B2
151,PL/SQL,advanced
151,Unix,advanced
151,Oracle,regular
151,SQL,regular
151,Perl,regular
151,Jenkins,regular
151,Ansible,regular
151,Agile,regular
151,GitHub,regular
151,Jira,nice to have
152,Polish,C2
152,English,B2
152,Jira,advanced
152,PL/SQL,advanced
152,SQL,advanced
152,DWH,advanced
152,Airflow,regular
152,PostgreSQL,regular
152,ETL,regular
152,Enterprise Architect,regular
153,UML,regular
153,Confluence,regular
153,Jira,regular
153,BPMN,regular
153,SQL,regular
153,Enterprise Architect,regular
154,Polish,B2
154,English,C1
154,Full-stack BI Development,regular
154,Power BI,regular
154,Matillion,regular
154,Managed Services,regular
154,Snowflake,regular
154,Agile,regular
154,Business Analysis,junior
154,Oracle,nice to have
154,SSIS,nice to have
155,GitHub,master
155,Databricks,master
155,Azure Data Lake Gen2,master
155,Snowflake,regular
156,SQL Server,regular
156,Databases,regular
156,MySQL,regular
156,Oracle,regular
156,ETL,nice to have
157,Polish,C1
157,English,B2
157,Airflow,regular
157,Docker,regular
157,Databases,regular
157,Flask,regular
157,SQL,regular
157,Python,regular
158,English,B2
158,Azure,advanced
158,Snowflake,regular
158,Databricks,regular
158,Python,regular
159,English,B2
159,RDBMS,junior
159,Relational Databases,junior
159,SQL,junior
159,Python,junior
160,English,C1
160,SQL,master
160,Python,advanced
160,Google Cloud Platform,regular
160,GCP,regular
160,BigQuery,regular
160,MS SQL,regular
161,Polish,C1
161,Airflow,advanced
161,ETL,advanced
161,PL/SQL,advanced
161,SQL,advanced
161,Python,advanced
161,PostgreSQL,regular
161,Jira,junior
161,Enterprise Architect,junior
162,ETL tools,regular
162,Big Data,regular
162,Bazy Danych,regular
162,Cloud,nice to have
162,DevOps,nice to have
162,Programming,nice to have
163,Power BI,advanced
163,MS SQL,advanced
163,English,advanced
163,ETL tools,regular
163,Proactivity,regular
163,Critical thinking,regular
163,Data modeling,regular
163,Python,junior
163,Azure,nice to have
164,Bazy Danych,regular
164,AI,regular
164,Make,regular
164,Clickup,regular
164,Buble,regular
164,Automatyzacja procesów biznesowych,regular
165,Airflow,advanced
165,Databricks,advanced
165,GCP,advanced
166,Databases,regular
166,Oracle,regular
166,MS SQL Server,regular
166,MySQL,regular
166,Project Management,regular
166,Team Management,regular
167,English,B2
167,Apache Spark,advanced
167,Databricks,regular
167,Python,regular
167,PySpark,regular
167,SQL,regular
167,Azure,regular
167,Data modeling,regular
168,Polish,C2
168,English,B2
168,Python,regular
168,SQL,regular
168,BigQuery,regular
168,Airflow,regular
168,GCP,regular
168,Apache Spark,regular
168,Looker Studio,regular
168,XGBoost,regular
168,Machine Learning,regular
169,English,B2
169,Data modeling,advanced
169,ETL,advanced
169,Microsoft Azure,regular
169,Azure Databricks,regular
170,English,B2
170,AWS,advanced
170,Azure,advanced
170,GCP,advanced
170,SQL,advanced
170,NoSQL,advanced
170,ETL,advanced
170,DevOps,advanced
170,CI/CD,advanced
171,English,C1
171,Apache Kafka,advanced
171,Microservices,advanced
171,Data,advanced
171,batch processing,advanced
171,Structured Streaming,advanced
171,Databricks,advanced
171,SQL,advanced
171,Apache Spark,advanced
171,CI/CD,regular
171,Azure,regular
172,Data analysis,advanced
172,Data Engineering,advanced
172,SQL,advanced
172,Google Cloud Platform,advanced
172,OpenShift,advanced
172,Oracle,advanced
172,PL/SQL,advanced
172,Airflow,advanced
172,Git,advanced
172,Java,advanced
173,English,B2
173,Google Cloud Platform,advanced
173,ETL,advanced
173,Data Warehousing,advanced
173,GCP,advanced
173,BigQuery,advanced
173,SQL,advanced
173,Python,advanced
173,Apache,nice to have
173,IntelliJ,nice to have
173,Gradle,nice to have
174,English,C1
174,AWS,advanced
174,Spark,advanced
174,SQL,advanced
174,Python,advanced
174,Data Integration,advanced
174,Hadoop,regular
174,Iceberg,nice to have
174,Hive,nice to have
174,Java,nice to have
174,Scala,nice to have
175,SQL,regular
175,Analytics,regular
175,Git,regular
175,Spark,regular
175,Databricks,regular
175,Power BI,regular
176,Polish,C1
176,English,B2
176,Python,regular
176,Microsoft Power BI,regular
176,SQL,regular
176,Microsoft Azure,nice to have
176,ETL,nice to have
176,Oracle,nice to have
177,C#,advanced
177,Python,advanced
177,Java,advanced
177,Cloud,advanced
178,English,C1
178,Snowflake,advanced
178,SQL,advanced
178,ETL,advanced
178,AWS,regular
179,Excel,regular
179,DICOM,regular
179,Mirth,regular
179,SQL,regular
180,Big Data,regular
180,Business Intelligence,regular
180,SQL,regular
180,Teradata,regular
180,Snowflake,regular
180,Databricks,regular
180,Machine Learning,regular
180,AI,regular
180,Python,regular
181,Entity Data,advanced
181,MS Excel,advanced
181,Analytical Thinking,advanced
181,Confluence,regular
181,SQL,junior
181,ETL,nice to have
182,English,advanced
182,Python,regular
182,SQL,regular
182,Hadoop,regular
182,ETL,regular
182,Cloud,nice to have
183,ETL,advanced
183,Oracle,advanced
183,WebLogic,regular
183,JDeveloper,regular
184,data vault 2.0,advanced
184,Snowflake,advanced
184,DBT,advanced
184,AWS,advanced
185,English,B2
185,ETL,advanced
185,Snowflake,advanced
185,SQL,advanced
185,Python,advanced
186,English,C1
186,German,C1
186,Oracle Forms,advanced
186,unix shell,regular
186,PL/SQL,regular
186,SQL,regular
187,Python,regular
187,API,regular
187,BigQuery,regular
187,Looker,regular
187,GCP,regular
187,Fivetran,regular
187,Zapier,regular
187,Make,regular
188,English,C1
188,Data Warehousing,advanced
188,Data Science,advanced
188,Communication,advanced
189,Polish,C2
189,TM1,regular
189,Tagetik,regular
189,IBM Cognos Controller,regular
189,CDM,regular
190,Data Scientist,master
190,Python,advanced
190,Azure,advanced
190,Energy,regular
